id,usuario_id,descripcion,valor,categoria,fecha
150899,747,combustible shell,105.95,Transporte,2025-04-12
150900,1603,flete por mudanza,591.38,Vivienda,2025-09-25
150901,313,odontologo,133.87,Salud,2025-09-11
150902,1626,pantalon de vestir,187.12,Vestimenta,2025-09-18
150903,172,combustible shell,64.6,Transporte,2025-09-03
150904,668,ipuc,54.62,Alimentacion,2025-05-12
150905,1380,juego de mesa,52.48,Ocio,2025-10-28
150906,483,trabajo de carpinteria,746.51,Vivienda,2025-06-22
150907,1453,examen certificado,191.24,Educacion,2025-03-25
150908,981,pescaderia central,104.58,Alimentacion,2025-04-18
150909,1086,auriculares,494.89,Electrodomesticos,2025-04-13
150910,1431,seguro auto,102.02,Transporte,2025-02-21
150911,898,pava de acero,698.08,Electrodomesticos,2025-10-28
150912,1093,bootcamp,164.01,Educacion,2025-06-04
150913,323,burger king,64.21,Ocio,2025-03-23
150914,1289,cauciones,296.12,Ocio,2025-08-17
150915,1080,combustible ypf,112.27,Transporte,2025-04-14
150916,553,cubiertas,50.82,Inversion,2025-06-10
150917,1366,abono telefonia,133.25,Servicios,2025-07-17
150918,1044,local indumentaria,430.36,Vestimenta,2025-06-30
150919,60,pago easy,428.0,Vivienda,2025-04-22
150920,553,cuota hipoteca,532.1,Vivienda,2025-08-15
150921,804,salida boliche,127.01,Ocio,2025-05-23
150922,324,fac cerrajero,646.69,Vivienda,2025-03-09
150923,1743,dolar bolsa mep,365.29,Inversion,2025-05-25
150924,143,pago ticket para recital,123.28,Ocio,2025-04-13
150925,960,licuadora philips,496.63,Transporte,2025-01-14
150926,1489,comprq cuota hipoteca,577.33,Vivienda,2025-04-02
150927,1322,acciones galicia,254.14,Inversion,2025-01-30
150928,926,compra compra coca cola,75.46,Alimentacion,2025-03-09
150929,1124,fac salida teatro,84.33,Ocio,2025-06-27
150930,1037,flow,50.62,Servicios,2025-09-19
150931,582,estudio de radiografia,152.87,Ocio,2025-02-19
150932,799,burger king,93.44,Ocio,2025-09-18
150933,1424,atencion medica,48.24,Salud,2025-11-27
150934,1300,flete por mudanza,728.33,Vivienda,2025-05-22
150935,656,reparacion de gas,449.7,Vivienda,2025-06-28
150936,1214,servicio de cerrajeria,526.54,Vivienda,2025-06-17
150937,467,tarjeta feria franciscana,91.72,Alimentacion,2025-06-23
150938,1277,cerrajero,632.26,Vivienda,2025-01-05
150939,1191,factura gas,80.86,Salud,2025-08-21
150940,1764,bonos del estado,226.41,Inversion,2025-06-12
150941,1248,almacen express,87.0,Alimentacion,2025-12-06
150942,431,compra heladeria,29.58,Ocio,2025-03-17
150943,611,entradas para teatro,39.35,Ocio,2025-07-17
150944,757,compra hipermercado,49.15,Alimentacion,2025-09-28
150945,1796,heladeria,34.97,Ocio,2025-09-20
150946,1734,expensas,645.61,Vestimenta,2025-02-21
150947,885,acciones ypf,240.1,Educacion,2025-02-10
150948,376,cafetera,254.05,Vivienda,2025-01-10
150949,1731,dolar ahorro,251.21,Electrodomesticos,2025-12-15
150950,52,cerveceria,72.34,Ocio,2025-08-20
150951,789,fci,311.5,Inversion,2025-03-09
150952,872,ticket de cine,44.7,Ocio,2025-08-09
150953,794,pago pasaje micro,203.62,Transporte,2025-06-04
150954,1583,colectivo,43.27,Transporte,2025-03-06
150955,1415,campera invierno,53.51,Vestimenta,2025-02-15
150956,871,rotiseria de barrio,93.76,Alimentacion,2025-11-19
150957,1006,pescaderia,59.06,Alimentacion,2025-08-28
150958,928,kiosco,108.67,Alimentacion,2025-09-14
150959,1125,transferencia mercadopago,174.28,Inversion,2025-12-07
150960,891,pago compras fiambreria,74.75,Alimentacion,2025-12-08
150961,1284,tqxi,60.03,Transporte,2025-06-26
150962,1745,derecho a examen,145.57,Educacion,2025-11-08
150963,1190,pijqma de invierno,342.67,Vestimenta,2025-11-28
150964,1785,suscripcion spotify,59.12,Ocio,2025-02-16
150965,1005,rotiseriq de barrio,69.84,Alimentacion,2025-05-08
150966,338,medicamentos,152.8,Salud,2025-02-20
150967,1745,carniceria central,62.1,Alimentacion,2025-05-29
150968,1386,fac claro,104.73,Servicios,2025-09-23
150969,142,suscripcion spotify,47.57,Ocio,2025-05-08
150970,1076,viaje en remis,197.8,Transporte,2025-11-17
150971,1793,fac bar,87.44,Ocio,2025-05-09
150972,1441,paseo en barco,57.42,Educacion,2025-09-14
150973,1681,entrqda a museo,37.8,Ocio,2025-12-28
150974,672,combustible nafta,102.18,Transporte,2025-04-17
150975,1320,directv,56.92,Servicios,2025-03-18
150976,1393,inversion en cedear,162.58,Inversion,2025-02-04
150977,1706,articulos de limpieza,363.62,Vivienda,2025-04-02
150978,159,ipuc,103.14,Servicios,2025-08-05
150979,1638,movistar,88.73,Servicios,2025-12-29
150980,807,compra almacen de campo,71.43,Alimentacion,2025-07-17
150981,411,tarjeta stand up,76.59,Ocio,2025-04-08
150982,1205,dolar bolsa mep,402.34,Inversion,2025-05-25
150983,889,limpieza,293.22,Vivienda,2025-08-25
150984,1361,electricista,863.42,Vivienda,2025-02-08
150985,478,paseo en barco,61.13,Ocio,2025-01-29
150986,1767,combustible ypf,123.47,Transporte,2025-08-11
150987,646,fac salida a bailar,103.71,Ocio,2025-04-05
150988,1465,alquiler cancha,157.7,Ocio,2025-11-27
150989,715,tqller de teatro,192.52,Educacion,2025-01-13
150990,902,pago bonos soberanos,165.37,Vestimenta,2025-03-25
150991,222,abono telefonia,84.95,Servicios,2025-11-18
150992,82,compra dia,18.56,Alimentacion,2025-02-10
150993,809,impuesto de sellos,145.56,Servicios,2025-08-30
150994,388,fondos de inversion,234.8,Inversion,2025-05-24
150995,1504,expensqs extraordinarias,478.3,Alimentacion,2025-02-02
150996,521,fac dolar bolsa mep,302.85,Inversion,2025-05-06
150997,67,operacion de cambio,202.98,Inversion,2025-07-29
150998,1563,disco,98.71,Alimentacion,2025-06-16
150999,323,mcdonalds,91.37,Inversion,2025-05-18
151000,46,cerrajero,834.6,Vivienda,2025-06-23
151001,475,kiosco,92.24,Alimentacion,2025-06-18
151002,1717,dietetica,60.06,Alimentacion,2025-08-19
151003,1208,escape room,37.42,Ocio,2025-04-14
151004,1209,tarjeta camisa manga corta,286.55,Vestimenta,2025-08-30
151005,461,stand up,45.96,Servicios,2025-11-21
151006,624,pago bar,90.22,Ocio,2025-09-24
151007,1672,consulta medica,152.56,Salud,2025-05-31
151008,14,abono internet,122.63,Servicios,2025-03-04
151009,357,super chino,45.72,Alimentacion,2025-03-16
151010,313,compra licuadora philips,264.87,Vivienda,2025-06-22
151011,541,expensas extraordinarias,790.87,Vivienda,2025-08-12
151012,472,pasaje micro,126.13,Transporte,2025-08-14
151013,911,ticket para recital,107.59,Ocio,2025-05-17
151014,1381,seguro hogar,32.67,Transporte,2025-08-23
151015,1166,compra edenor,74.24,Servicios,2025-12-03
151016,872,factura de luz,70.77,Servicios,2025-10-17
151017,479,tasa municipal,152.41,Servicios,2025-11-15
151018,1405,compra btc,217.25,Inversion,2025-09-01
151019,282,flow,102.33,Servicios,2025-09-19
151020,1217,derecho examen,162.13,Educacion,2025-08-31
151021,1305,fiesta privada,46.46,Ocio,2025-03-14
151022,62,traumatologo,142.22,Salud,2025-01-14
151023,661,bonos soberanos,225.15,Inversion,2025-12-03
151024,1331,traumatologo,115.64,Salud,2025-12-21
151025,98,pago abono internet,73.27,Servicios,2025-03-13
151026,579,compra distribuidora bebidas,92.52,Alimentacion,2025-11-30
151027,369,compras minimercado,53.11,Alimentacion,2025-06-03
151028,1462,servicio de internet,116.88,Servicios,2025-11-05
151029,263,fibertel,148.54,Servicios,2025-09-20
151030,523,tarjeta alquiler,1057.06,Educacion,2025-09-28
151031,1503,remis,56.97,Transporte,2025-08-16
151032,976,escape room,49.64,Ocio,2025-10-30
151033,1266,disco,31.13,Alimentacion,2025-01-24
151034,1491,flow,33.33,Ocio,2025-04-05
151035,148,movistar fibra,110.24,Alimentacion,2025-05-29
151036,954,fondo comun fci,383.37,Inversion,2025-10-07
151037,1143,puma energy,112.53,Transporte,2025-07-29
151038,330,jumbo,56.65,Alimentacion,2025-11-19
151039,120,pago compra coca cola,36.15,Alimentacion,2025-07-08
151040,1209,compra notebook gamer,515.67,Electrodomesticos,2025-11-09
151041,622,curso de idiomas,128.67,Educacion,2025-05-26
151042,534,operacion de cambio,190.04,Inversion,2025-01-20
151043,1800,pago sube,58.41,Transporte,2025-08-04
151044,103,fac carga sube,74.61,Transporte,2025-04-12
151045,13,bonos soberanos,413.47,Inversion,2025-07-10
151046,333,rotiseria express,43.48,Alimentacion,2025-04-10
151047,1309,dietetica,69.44,Alimentacion,2025-07-03
151048,941,corredor inmobiliario,485.81,Vivienda,2025-09-15
151049,777,pago ojotas,191.0,Vestimenta,2025-01-08
151050,1020,viaje en taxi,43.85,Transporte,2025-05-28
151051,858,cena restaurante,61.33,Ocio,2025-03-26
151052,1158,luz,158.66,Servicios,2025-08-03
151053,545,compra reparacion calefon,430.86,Vivienda,2025-07-31
151054,285,epe,108.77,Servicios,2025-06-03
151055,800,almacen de campo,24.24,Alimentacion,2025-07-06
151056,1721,sqlida cine,29.69,Ocio,2025-10-10
151057,273,calzado seguridad,370.75,Vestimenta,2025-09-07
151058,1634,aire acondicionado,345.2,Electrodomesticos,2025-10-13
151059,1491,pqva de acero,332.27,Electrodomesticos,2025-10-08
151060,1084,cuota hipoteca,1042.54,Servicios,2025-12-13
151061,676,reparacion calefon,709.37,Vivienda,2025-10-01
151062,1398,compra compra de lacteos,75.22,Alimentacion,2025-10-06
151063,1687,parque de atracciones,86.4,Ocio,2025-06-18
151064,1791,alquiler cancha,77.15,Ocio,2025-10-14
151065,343,clases de apoyo,59.55,Educacion,2025-02-22
151066,1378,combustible ypf,117.69,Transporte,2025-07-09
151067,1425,flete mudanza,829.4,Vivienda,2025-10-02
151068,269,reparacion electrica,362.97,Vivienda,2025-10-29
151069,1760,compra eth,232.32,Inversion,2025-10-14
151070,1286,ropa de trabajo,133.92,Vestimenta,2025-10-04
151071,1780,salida teatro,63.28,Ocio,2025-04-22
151072,191,edet,109.97,Servicios,2025-04-11
151073,1707,gas,79.41,Servicios,2025-10-18
151074,426,cuota universidad,102.99,Educacion,2025-07-14
151075,1520,panaderia artesanal,106.21,Alimentacion,2025-02-12
151076,1707,dolar ahorro,398.67,Inversion,2025-11-28
151077,996,aysa,88.0,Servicios,2025-06-23
151078,665,taller de teatro,138.88,Educacion,2025-05-11
151079,824,bootcqmp,181.36,Educacion,2025-01-15
151080,947,arreglo de persiana,405.55,Vivienda,2025-12-29
151081,1091,service oficial,54.43,Transporte,2025-04-15
151082,568,electricista,583.38,Vivienda,2025-06-25
151083,623,bullmarket,341.32,Inversion,2025-02-25
151084,1727,dolqr bolsa mep,425.27,Inversion,2025-12-14
151085,1039,edet,120.33,Servicios,2025-09-12
151086,447,transferencia lemon,402.65,Inversion,2025-07-06
151087,1326,factura gas,119.91,Servicios,2025-04-02
151088,1789,pintura casa,353.15,Vivienda,2025-06-20
151089,1554,curso de data science,203.0,Educacion,2025-05-18
151090,522,supermercado coto,40.05,Alimentacion,2025-05-24
151091,645,compra hipermercado,90.64,Alimentacion,2025-07-08
151092,422,polleria,49.92,Alimentacion,2025-03-05
151093,469,vestido,130.58,Vestimenta,2025-07-21
151094,172,mercado de barrio,67.46,Alimentacion,2025-05-12
151095,1153,remera algodon,242.04,Educacion,2025-09-05
151096,1589,flow,122.9,Servicios,2025-02-06
151097,793,tarjeta arreglo de persiana,695.74,Vivienda,2025-12-23
151098,1579,lavarropas inverter,531.43,Electrodomesticos,2025-04-29
151099,157,servicio de internet,77.75,Servicios,2025-11-01
151100,426,cuota hipoteca,855.16,Vivienda,2025-02-01
151101,994,edenor,96.97,Servicios,2025-10-03
151102,1647,clases particulares,128.97,Educacion,2025-05-10
151103,443,jumbo,37.91,Alimentacion,2025-06-16
151104,595,reparacion de gas,448.41,Vivienda,2025-04-03
151105,1206,electricista,677.46,Vivienda,2025-11-25
151106,51,expensas extraordinarias,864.23,Vivienda,2025-04-16
151107,684,parche de cubierta,67.36,Transporte,2025-02-17
151108,310,factura gas,90.07,Transporte,2025-07-21
151109,1508,licuadora de mano,395.77,Electrodomesticos,2025-08-22
151110,256,movistar fibra,85.74,Servicios,2025-09-23
151111,1789,gas,89.7,Servicios,2025-11-09
151112,1536,dolar ahorro,222.02,Inversion,2025-09-06
151113,189,claro,89.18,Servicios,2025-08-21
151114,1548,pizzeria,47.83,Alimentacion,2025-12-22
151115,800,tarjeta derecho a examen,114.58,Salud,2025-01-23
151116,726,boleto,40.4,Transporte,2025-12-10
151117,1665,licuadora de mano,475.9,Electrodomesticos,2025-08-27
151118,257,mantenimiento de auto,137.73,Transporte,2025-02-25
151119,741,suscripcion spotify,110.13,Vestimenta,2025-11-25
151120,280,flete mudanza,568.34,Vivienda,2025-03-07
151121,1777,abono telefonia,88.52,Servicios,2025-03-03
151122,305,compra cuenta comitente,251.37,Inversion,2025-09-25
151123,604,seguro contra incendio,108.99,Servicios,2025-04-09
151124,481,rqdiografia,57.48,Salud,2025-07-19
151125,1626,salida cine,77.09,Ocio,2025-04-08
151126,1297,servicio de gas,50.86,Servicios,2025-12-28
151127,1305,freidora de aire,699.34,Electrodomesticos,2025-07-20
151128,1087,horno electrico,414.48,Electrodomesticos,2025-12-03
151129,2,adidas,443.29,Vestimenta,2025-08-17
151130,1526,taxi,12.68,Transporte,2025-04-27
151131,1387,taller de robotica,205.94,Educacion,2025-11-04
151132,1138,compra panaderia,49.79,Alimentacion,2025-05-16
151133,1230,minimercado,38.08,Alimentacion,2025-04-26
151134,1613,compra zapatillas,83.03,Vestimenta,2025-06-14
151135,1189,plazo fijo,284.76,Inversion,2025-12-29
151136,757,servicio agua,108.11,Servicios,2025-03-13
151137,75,simposio,95.59,Educacion,2025-05-10
151138,571,fondo comun invwrsion,226.33,Inversion,2025-10-09
151139,1709,telefonia movil,158.35,Servicios,2025-05-17
151140,1456,patente auto,151.45,Servicios,2025-08-04
151141,73,mercado de barrio,49.33,Alimentacion,2025-06-08
151142,1252,abl,87.95,Servicios,2025-05-22
151143,1046,tarjeta aire acondicionado,417.67,Electrodomesticos,2025-05-28
151144,171,tarjeta litoral gas,97.45,Servicios,2025-03-04
151145,1254,taller ingles,199.94,Educacion,2025-10-17
151146,755,compra suscripcion hbo,69.62,Ocio,2025-08-20
151147,372,bybit,162.49,Inversion,2025-08-03
151148,1513,expensas extraordinarias,498.49,Vivienda,2025-04-13
151149,1729,feria franciscana,65.83,Alimentacion,2025-06-14
151150,1207,suscripcion disney,73.55,Ocio,2025-07-18
151151,1683,supermercado carrefour,39.79,Alimentacion,2025-06-21
151152,576,cerrajero,747.11,Vivienda,2025-12-18
151153,9,ahorro mensual,319.94,Inversion,2025-02-12
151154,204,pago camisa manga corta,65.82,Vestimenta,2025-05-15
151155,935,plomero,361.11,Vivienda,2025-03-11
151156,1707,remis,122.51,Transporte,2025-03-02
151157,1186,papas fritas,73.95,Alimentacion,2025-11-09
151158,459,cotillon,70.35,Salud,2025-12-22
151159,1765,tarjeta pasaje avion,44.33,Transporte,2025-10-09
151160,1343,pago rentas,133.49,Servicios,2025-12-23
151161,944,arancel universidad,261.4,Educacion,2025-10-16
151162,687,salida boliche,93.6,Ocio,2025-08-23
151163,913,fci,339.26,Inversion,2025-05-29
151164,1233,inscripcion curso,147.17,Educacion,2025-06-09
151165,375,compra impuesto inmobiliario,44.67,Servicios,2025-08-01
151166,720,paseo en barco,87.4,Ocio,2025-08-04
151167,556,materiales construccion,432.44,Vivienda,2025-02-02
151168,808,suscripcion netflix,145.51,Ocio,2025-06-04
151169,1384,transferencia a broker,280.42,Alimentacion,2025-03-26
151170,1548,fac galeno,70.76,Salud,2025-05-24
151171,1239,seguro contrq incendio,132.42,Alimentacion,2025-10-04
151172,307,inmobiliaria,521.55,Vivienda,2025-10-20
151173,723,verduleria express,59.47,Salud,2025-03-19
151174,818,verduleria express,73.06,Alimentacion,2025-10-30
151175,1504,compra zapatillas,196.04,Vestimenta,2025-06-04
151176,705,cotillon,29.25,Alimentacion,2025-08-04
151177,1615,criptomonedas,210.46,Transporte,2025-08-28
151178,432,compra celular nuevo,414.87,Electrodomesticos,2025-08-17
151179,536,curso de marketing,95.84,Educacion,2025-03-26
151180,701,psiquiatra,105.23,Electrodomesticos,2025-07-05
151181,54,axion,165.89,Transporte,2025-06-13
151182,53,jumbo,22.39,Alimentacion,2025-12-12
151183,305,dieteticq,84.81,Alimentacion,2025-01-05
151184,1148,compra de pc,348.86,Electrodomesticos,2025-08-31
151185,885,pago servicio de internet,101.45,Servicios,2025-09-26
151186,858,pintura casa,624.58,Vivienda,2025-02-20
151187,168,movistar fibra,84.72,Salud,2025-12-23
151188,966,suscripcion spotify,68.93,Inversion,2025-11-11
151189,1474,electricista,576.13,Vivienda,2025-11-21
151190,893,patente auto,128.51,Servicios,2025-02-08
151191,34,patente auto,56.19,Servicios,2025-07-11
151192,914,alquiler de bicicleta,61.75,Ocio,2025-01-22
151193,344,honorarios inmobiliaria,672.21,Vivienda,2025-08-04
151194,1484,factura de luz,74.97,Servicios,2025-06-18
151195,664,pago criptomonedas,154.78,Inversion,2025-01-26
151196,72,factura gas,133.72,Servicios,2025-01-27
151197,129,fondos de inversion,237.35,Inversion,2025-09-01
151198,1709,jumbo,67.72,Alimentacion,2025-01-25
151199,921,corredor inmobiliqrio,638.76,Vivienda,2025-12-05
151200,10,televisor smart,556.52,Electrodomesticos,2025-05-29
151201,1124,consulta medica,198.98,Salud,2025-04-21
151202,297,peaje acceso norte,201.47,Transporte,2025-05-21
151203,519,servicio plomeriq,1147.44,Vivienda,2025-05-31
151204,819,binqnce,248.06,Inversion,2025-04-26
151205,1629,obligaciones negociables,185.39,Inversion,2025-02-28
151206,794,viaje en taxi,229.97,Transporte,2025-04-03
151207,1514,bybit,215.73,Inversion,2025-07-17
151208,739,distribuidora bebidas,21.27,Alimentacion,2025-09-23
151209,160,flow,77.05,Servicios,2025-04-22
151210,690,estacionamiento medido,19.0,Transporte,2025-02-02
151211,119,super chino,42.47,Alimentacion,2025-01-17
151212,808,accesorios de moda,139.98,Vestimenta,2025-09-04
151213,96,factura luz edesur,111.35,Servicios,2025-11-07
151214,503,super chino,58.36,Alimentacion,2025-02-03
151215,850,cuota gimnasio,56.18,Ocio,2025-06-11
151216,359,compra ropa de trabajo,276.0,Vestimenta,2025-04-24
151217,86,mecano,91.04,Transporte,2025-05-29
151218,1295,deposito reba,233.92,Inversion,2025-07-08
151219,1257,telefoniq movil,69.6,Servicios,2025-01-21
151220,919,suscripcion spotify,60.63,Ocio,2025-08-05
151221,1129,reparacion de gas,595.39,Vivienda,2025-10-23
151222,1509,compra criptomonedas,294.53,Inversion,2025-10-01
151223,141,litoral gas,92.75,Servicios,2025-10-25
151224,1046,fac easy,445.81,Vivienda,2025-06-24
151225,86,disco,54.6,Alimentacion,2025-09-21
151226,832,rotiseria de barrio,57.51,Alimentacion,2025-10-18
151227,349,salida teatro,93.09,Ocio,2025-08-22
151228,643,estacionamiento,38.27,Transporte,2025-02-02
151229,19,limpiezq de departamento,841.76,Vivienda,2025-10-26
151230,1260,verduleria la huerta,51.24,Alimentacion,2025-10-15
151231,100,wstudios clinicos,136.22,Salud,2025-10-19
151232,435,binance,135.21,Inversion,2025-11-15
151233,1703,fac camisa blanca,77.48,Vestimenta,2025-07-17
151234,198,peaje caba,213.72,Transporte,2025-02-05
151235,270,bolwto,182.8,Transporte,2025-05-29
151236,668,carniceria de barrio,73.57,Alimentacion,2025-10-23
151237,415,odontologo,85.19,Salud,2025-06-18
151238,697,swiss medical,112.32,Salud,2025-02-27
151239,1709,juego de mesq,43.05,Ocio,2025-08-24
151240,474,papas fritas,102.03,Alimentacion,2025-07-04
151241,1139,balanz,311.15,Inversion,2025-10-09
151242,902,ferreteria,384.03,Vivienda,2025-10-25
151243,1017,consulta odontologica,99.47,Salud,2025-01-31
151244,1322,bonos soberanos,172.47,Inversion,2025-04-24
151245,1539,combustible shell,50.62,Transporte,2025-10-18
151246,1417,psiquiatra,80.08,Salud,2025-10-24
151247,1795,estacionamiento,76.45,Alimentacion,2025-11-13
151248,81,compra farmacia,74.89,Salud,2025-03-04
151249,283,consulta dermatologo,57.52,Salud,2025-07-01
151250,1587,qcciones ypf,325.36,Inversion,2025-04-28
151251,1550,binance,206.24,Inversion,2025-09-06
151252,1381,expensas extraordinarias,371.97,Electrodomesticos,2025-04-06
151253,488,servicio de internet,74.06,Servicios,2025-08-17
151254,1775,placa de video,390.29,Electrodomesticos,2025-10-11
151255,1713,electricista,577.11,Vivienda,2025-05-27
151256,772,servicio de cloacas,168.55,Servicios,2025-09-21
151257,746,reparacion electrica,572.77,Vivienda,2025-03-30
151258,1200,papas fritas,74.17,Alimentacion,2025-06-23
151259,1224,feria franciscana,35.8,Alimentacion,2025-08-13
151260,395,servicio de plomeria,371.25,Vivienda,2025-03-12
151261,1341,supermercado coto,71.67,Alimentacion,2025-10-10
151262,1110,minipimwr,295.59,Electrodomesticos,2025-12-17
151263,948,reparacion calefon,674.22,Vivienda,2025-03-05
151264,33,service oficial,37.37,Transporte,2025-09-28
151265,362,farmacia de turno,137.84,Salud,2025-12-31
151266,172,gas,112.06,Vivienda,2025-12-10
151267,800,rentas,95.51,Servicios,2025-10-12
151268,728,boleto de tren,70.79,Educacion,2025-08-11
151269,770,verduleria el sol,40.09,Alimentacion,2025-11-16
151270,1671,clases de apoyo,179.56,Educacion,2025-07-12
151271,435,compra rentas,75.44,Servicios,2025-06-12
151272,725,estudios clinicos,169.25,Salud,2025-06-28
151273,780,almacen san martin,56.13,Alimentacion,2025-11-16
151274,1347,directv,132.63,Servicios,2025-02-05
151275,240,compra usdt,224.33,Inversion,2025-02-24
151276,1616,carniceria de barrio,41.12,Alimentacion,2025-08-30
151277,278,compra de verdura,22.35,Ocio,2025-02-05
151278,459,pago muebles,424.02,Transporte,2025-02-03
151279,935,minipimer,331.77,Electrodomesticos,2025-07-04
151280,1166,tarjeta curso de programacion,197.92,Educacion,2025-11-06
151281,234,electrodomesticos varios,353.41,Electrodomesticos,2025-06-23
151282,589,mantenimiento de casa,278.58,Vivienda,2025-08-10
151283,860,pago muebles,503.77,Vivienda,2025-02-08
151284,583,parche de cubierta,93.78,Transporte,2025-01-24
151285,274,balanz,218.65,Inversion,2025-02-25
151286,1359,flete mudanza,475.29,Vivienda,2025-05-13
151287,210,litorql gas,95.29,Servicios,2025-04-23
151288,1583,panaderia artesanal,105.47,Alimentacion,2025-12-18
151289,1739,ferreteriq,576.63,Vivienda,2025-02-17
151290,1483,rentas,55.34,Servicios,2025-02-25
151291,563,impuesto municipal,48.35,Servicios,2025-08-08
151292,551,fumigqcion,545.1,Vivienda,2025-07-25
151293,657,fci,290.8,Inversion,2025-06-04
151294,1640,matricula colegio,280.87,Educacion,2025-10-07
151295,60,ipuc,95.6,Servicios,2025-11-22
151296,774,polleria del centro,45.38,Alimentacion,2025-04-09
151297,1582,luz,105.35,Servicios,2025-09-11
151298,289,peaje caba,34.29,Alimentacion,2025-10-03
151299,1365,utiles escolares,240.0,Educacion,2025-05-05
151300,117,almacen de campo,65.11,Alimentacion,2025-06-23
151301,1719,tarjeta suscripcion hbo,82.72,Ocio,2025-12-30
151302,1657,alquiler de bicicleta,104.32,Ocio,2025-10-30
151303,713,movistar,90.21,Vestimenta,2025-10-10
151304,1185,almacen express,67.48,Alimentacion,2025-12-06
151305,709,supermercado carrefour,72.23,Alimentacion,2025-11-13
151306,788,medias deportivas,79.14,Salud,2025-04-27
151307,663,puma energy,162.82,Transporte,2025-01-08
151308,293,compra de lacteos,79.92,Ocio,2025-02-04
151309,482,matricula colegio,230.75,Educacion,2025-12-14
151310,464,parche de cubierta,94.05,Transporte,2025-05-18
151311,256,fotocopias apuntes,227.13,Educacion,2025-05-09
151312,174,fac cuota prepaga,145.36,Salud,2025-12-15
151313,388,servicio de cloacas,102.56,Vivienda,2025-12-10
151314,826,fqctura luz edesur,205.81,Servicios,2025-02-22
151315,271,servicio de cloqcas,76.3,Servicios,2025-06-09
151316,947,plazo fijo uva,256.65,Inversion,2025-10-06
151317,235,curso de marketing,94.86,Educacion,2025-07-31
151318,572,compra heladera,673.66,Electrodomesticos,2025-11-18
151319,1733,inversion en bonos,198.18,Inversion,2025-06-12
151320,744,kiosco,37.08,Alimentacion,2025-10-08
151321,1408,deposito de alquiler,724.25,Vivienda,2025-08-31
151322,1616,abono internet,79.64,Servicios,2025-06-13
151323,623,fac alquiler de bicicleta,71.9,Ocio,2025-11-24
151324,462,tostadora,345.2,Electrodomesticos,2025-05-06
151325,1371,pasaje de micro,155.22,Transporte,2025-10-24
151326,1218,pintura habitacion,851.84,Vivienda,2025-09-07
151327,1273,jumbo,33.61,Alimentacion,2025-03-18
151328,157,suscripcion disney,116.39,Ocio,2025-12-07
151329,517,subw,53.53,Ocio,2025-06-09
151330,92,papas fritas,43.22,Alimentacion,2025-04-10
151331,1538,arancel universidad,123.86,Educacion,2025-01-19
151332,1762,iplan,167.0,Servicios,2025-03-05
151333,771,cablevision,149.21,Servicios,2025-04-03
151334,1577,impuesto municipal,133.17,Servicios,2025-01-22
151335,150,shopping,106.33,Vestimenta,2025-11-17
151336,1086,distribuidora alimentos,101.24,Alimentacion,2025-05-30
151337,304,freidora de aire,375.73,Transporte,2025-06-02
151338,1413,camisa blanca,186.65,Vestimenta,2025-09-01
151339,132,placa de video,300.97,Electrodomesticos,2025-06-15
151340,1509,fac consulta odontologica,54.01,Salud,2025-01-09
151341,801,merienda cafe,75.72,Ocio,2025-03-01
151342,1105,tarjeta pescaderia,41.32,Alimentacion,2025-01-23
151343,1074,almacen de campo,23.26,Alimentacion,2025-06-05
151344,1017,ecogas,62.47,Servicios,2025-01-27
151345,115,polleria,119.87,Alimentacion,2025-10-19
151346,776,libreria tecnica,122.73,Educacion,2025-08-03
151347,1456,pago de delivery,62.46,Ocio,2025-04-11
151348,397,expensas,930.72,Vivienda,2025-09-22
151349,1306,pescaderia,61.48,Alimentacion,2025-10-27
151350,1459,changomas,36.03,Alimentacion,2025-03-09
151351,1315,corredor inmobiliqrio,801.57,Vivienda,2025-06-21
151352,1711,cuota universidad,164.75,Educacion,2025-06-10
151353,1260,indumentaria,167.53,Vestimenta,2025-07-20
151354,239,impuesto inmobiliqrio,173.04,Servicios,2025-04-12
151355,960,fac iol,272.14,Inversion,2025-07-21
151356,1641,fac entradas recital,61.61,Ocio,2025-07-15
151357,283,lavarropas inverter,377.4,Electrodomesticos,2025-07-24
151358,1314,compra de muebles,707.62,Vivienda,2025-05-31
151359,1727,supermercado coto,15.78,Alimentacion,2025-11-13
151360,760,compra de lacteos,129.57,Alimentacion,2025-08-03
151361,1520,subw,91.37,Transporte,2025-07-10
151362,94,electricista,700.24,Vivienda,2025-06-29
151363,1755,balanz,391.31,Inversion,2025-09-18
151364,985,reparacion electrica,769.15,Vivienda,2025-07-13
151365,1245,tarjeta easy,727.56,Vivienda,2025-01-21
151366,1143,compra servicio plomeria,706.19,Servicios,2025-06-12
151367,152,estufa,422.55,Electrodomesticos,2025-04-04
151368,17,taller de robotica,116.13,Educacion,2025-05-05
151369,1276,carniceria central,61.38,Alimentacion,2025-09-28
151370,812,pasaje avion,109.53,Transporte,2025-07-02
151371,1730,edenor,130.17,Servicios,2025-05-19
151372,829,iplan,155.64,Servicios,2025-07-27
151373,424,licuadora philips,337.38,Electrodomesticos,2025-08-15
151374,1232,compra patente auto,53.01,Servicios,2025-07-30
151375,259,patente auto,123.06,Servicios,2025-03-27
151376,279,tarjeta balanz,213.79,Inversion,2025-06-26
151377,1671,suscripcion disney,43.39,Ocio,2025-09-28
